cluster_id,country,date_d,lat_d,lon_d,future_date,future_lat,future_lon,delta_lat,delta_lon,delta_lat_km,delta_lon_km,movement_km,days_gap,wind_speed,wind_direction,humidity,wind_u,wind_v,env_source
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-06,36.9717,126.6139,0.158869,-0.354606,17.63,-31.51,36.11,9,0.5,137.0,71.9,-0.3657,0.341,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-06,36.7033,126.4368,-0.109489,-0.531692,-12.15,-47.25,48.79,9,4.6,266.0,68.9,-0.3209,-4.5888,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.8601,126.7938,0.047297,-0.174706,5.25,-15.53,16.39,16,4.59,138.5,68.3,-3.4377,3.0414,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.9192,126.5647,0.106372,-0.403772,11.81,-35.88,37.77,16,2.43,259.3,68.9,-0.4512,-2.3877,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.7248,126.4282,-0.088069,-0.540303,-9.78,-48.01,49.0,16,1.96,237.9,75.0,-1.0415,-1.6604,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.97,126.45,0.157181,-0.518483,17.45,-46.08,49.27,16,1.45,195.7,67.0,-1.3959,-0.3924,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.7484,126.4262,-0.064378,-0.54227,-7.15,-48.19,48.72,16,0.5,214.0,79.7,-0.4145,-0.2796,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.7027,126.4372,-0.110164,-0.531317,-12.23,-47.22,48.77,16,3.13,63.5,66.4,1.3966,2.8011,realistic_synthetic
338,Republic of Korea,2023-10-28,36.8128,126.9685,2023-11-13,36.9157,126.5681,0.10285,-0.400403,11.42,-35.58,37.37,16,0.5,295.9,71.3,0.2184,-0.4498,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.8601,126.7938,-0.026776,0.373991,-2.97,33.2,33.34,7,5.41,266.2,61.5,-0.3585,-5.3981,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.9192,126.5647,0.032299,0.144925,3.59,12.87,13.36,7,1.11,224.5,69.4,-0.7917,-0.778,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.7248,126.4282,-0.162142,0.008394,-18.0,0.75,18.01,7,3.33,166.2,58.9,-3.2339,0.7943,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.97,126.45,0.083108,0.030214,9.22,2.68,9.61,7,0.5,215.9,73.9,-0.405,-0.2932,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.7484,126.4262,-0.138451,0.006427,-15.37,0.57,15.38,7,2.15,248.7,76.0,-0.781,-2.0031,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.7027,126.4372,-0.184237,0.01738,-20.45,1.54,20.51,7,2.66,176.2,71.5,-2.6542,0.1763,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.665,126.3848,-0.221917,-0.035036,-24.63,-3.11,24.83,7,0.71,215.6,78.3,-0.5773,-0.4133,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-13,36.9157,126.5681,0.028777,0.148294,3.19,13.17,13.55,7,4.37,64.4,62.9,1.8882,3.941,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8869,126.4198,2023-11-20,36.7136,126.8026,-0.173276,0.382814,-19.23,33.99,39.05,14,1.57,207.0,74.2,-1.3989,-0.7128,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.8601,126.7938,0.031925,0.006722,3.54,0.6,3.59,7,5.84,165.4,63.3,-5.6514,1.4721,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.9192,126.5647,0.091,-0.222344,10.1,-19.75,22.19,7,5.22,220.8,72.4,-3.9515,-3.4109,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.7248,126.4282,-0.103441,-0.358875,-11.48,-31.89,33.89,7,3.67,119.0,60.7,-1.7793,3.2099,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.97,126.45,0.141809,-0.337055,15.74,-29.95,33.83,7,0.5,246.3,82.6,-0.201,-0.4578,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.7484,126.4262,-0.07975,-0.360842,-8.85,-32.06,33.26,7,6.48,259.0,71.4,-1.2364,-6.3609,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.7027,126.4372,-0.125536,-0.349889,-13.93,-31.09,34.07,7,2.11,119.1,74.5,-1.0262,1.8437,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.665,126.3848,-0.163216,-0.402305,-18.12,-35.74,40.07,7,3.9,207.5,69.1,-3.4593,-1.8008,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-13,36.9157,126.5681,0.087478,-0.218975,9.71,-19.46,21.74,7,3.73,289.9,73.8,1.2696,-3.5073,realistic_synthetic
338,Republic of Korea,2023-11-06,36.8282,126.7871,2023-11-20,36.7136,126.8026,-0.114575,0.015545,-12.72,1.38,12.79,14,4.13,259.2,69.5,-0.7739,-4.0568,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.8601,126.7938,0.130466,0.393669,14.48,35.02,37.9,7,2.32,253.0,62.7,-0.6783,-2.2186,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.9192,126.5647,0.189541,0.164603,21.04,14.64,25.63,7,5.05,116.4,67.6,-2.2454,4.5233,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.7248,126.4282,-0.0049,0.028072,-0.54,2.5,2.56,7,1.63,238.7,71.5,-0.8468,-1.3928,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.97,126.45,0.24035,0.049892,26.68,4.44,27.05,7,0.5,229.4,73.8,-0.3254,-0.3796,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.7484,126.4262,0.018791,0.026105,2.09,2.32,3.12,7,4.74,200.1,68.4,-4.4513,-1.6289,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.7027,126.4372,-0.026995,0.037058,-3.0,3.3,4.46,7,1.43,158.7,70.1,-1.3323,0.5194,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.665,126.3848,-0.064675,-0.015358,-7.18,-1.37,7.31,7,4.69,317.4,62.4,3.4523,-3.1745,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-13,36.9157,126.5681,0.186019,0.167972,20.65,14.94,25.49,7,5.09,48.1,60.2,3.3993,3.7885,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7296,126.4001,2023-11-20,36.7136,126.8026,-0.016034,0.402492,-1.78,35.81,35.85,14,1.42,105.3,64.4,-0.3747,1.3697,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.8601,126.7938,0.2091,0.307441,23.21,27.38,35.89,7,3.89,185.0,69.0,-3.8752,-0.339,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.9192,126.5647,0.268175,0.078375,29.77,6.98,30.57,7,4.39,218.6,70.0,-3.4309,-2.7388,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.7248,126.4282,0.073734,-0.058156,8.18,-5.18,9.69,7,3.02,116.9,73.6,-1.3664,2.6932,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.97,126.45,0.318984,-0.036336,35.41,-3.24,35.55,7,2.09,134.5,69.4,-1.4649,1.4907,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.7484,126.4262,0.097425,-0.060123,10.81,-5.35,12.07,7,1.51,170.8,73.8,-1.4906,0.2414,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.7027,126.4372,0.051639,-0.04917,5.73,-4.38,7.21,7,3.78,137.2,64.8,-2.7735,2.5683,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.665,126.3848,0.013959,-0.101586,1.55,-9.05,9.18,7,5.08,234.7,76.6,-2.9355,-4.146,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-13,36.9157,126.5681,0.264653,0.081744,29.38,7.28,30.27,7,5.27,280.1,59.1,0.9242,-5.1883,realistic_synthetic
338,Republic of Korea,2023-11-06,36.651,126.4863,2023-11-20,36.7136,126.8026,0.0626,0.316264,6.95,28.16,29.01,14,4.52,196.3,63.8,-4.3383,-1.2686,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.8601,126.7938,0.177116,0.377766,19.66,33.63,38.95,7,3.45,266.2,70.2,-0.2286,-3.4424,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.9192,126.5647,0.236191,0.1487,26.22,13.24,29.37,7,1.57,252.0,68.7,-0.4852,-1.4932,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.7248,126.4282,0.04175,0.012169,4.63,1.08,4.76,7,3.54,178.8,66.5,-3.5392,0.0741,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.97,126.45,0.287,0.033989,31.86,3.03,32.0,7,4.53,127.2,76.3,-2.7388,3.6083,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.7484,126.4262,0.065441,0.010202,7.26,0.91,7.32,7,0.5,158.2,78.5,-0.4642,0.1857,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.7027,126.4372,0.019655,0.021155,2.18,1.88,2.88,7,4.2,193.0,66.5,-4.0924,-0.9448,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.665,126.3848,-0.018025,-0.031261,-2.0,-2.78,3.43,7,3.89,183.8,74.1,-3.8814,-0.2578,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-13,36.9157,126.5681,0.232669,0.152069,25.83,13.54,29.16,7,4.66,261.1,61.6,-0.721,-4.6039,realistic_synthetic
338,Republic of Korea,2023-11-06,36.683,126.416,2023-11-20,36.7136,126.8026,0.030616,0.386589,3.4,34.41,34.58,14,3.01,179.0,63.3,-3.0095,0.0525,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.8601,126.7938,0.121297,-0.078386,13.46,-6.97,15.16,7,3.8,162.4,70.5,-3.6221,1.149,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.9192,126.5647,0.180372,-0.307452,20.02,-27.35,33.89,7,1.22,320.3,68.7,0.9387,-0.7793,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.7248,126.4282,-0.014069,-0.443983,-1.56,-39.49,39.52,7,3.54,255.4,64.7,-0.8923,-3.4257,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.97,126.45,0.231181,-0.422163,25.66,-37.55,45.48,7,4.68,114.0,73.7,-1.9035,4.2754,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.7484,126.4262,0.009622,-0.44595,1.07,-39.67,39.68,7,3.18,158.3,66.6,-2.9546,1.1758,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.7027,126.4372,-0.036164,-0.434997,-4.01,-38.69,38.9,7,4.61,159.1,62.8,-4.3067,1.6446,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.665,126.3848,-0.073844,-0.487413,-8.2,-43.36,44.12,7,2.75,117.6,77.9,-1.2741,2.4371,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-13,36.9157,126.5681,0.17685,-0.304083,19.63,-27.05,33.42,7,2.13,258.2,71.2,-0.4356,-2.085,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7388,126.8722,2023-11-20,36.7136,126.8026,-0.025203,-0.069563,-2.8,-6.19,6.79,14,1.38,199.6,76.5,-1.3,-0.4629,realistic_synthetic
338,Republic of Korea,2023-11-06,37.1307,126.9949,2023-11-13,36.8601,126.7938,-0.270595,-0.201106,-30.04,-17.8,34.91,7,2.81,283.5,73.8,0.656,-2.7324,realistic_synthetic
338,Republic of Korea,2023-11-06,37.1307,126.9949,2023-11-13,36.9192,126.5647,-0.21152,-0.430172,-23.48,-38.07,44.73,7,4.8,167.8,61.0,-4.6916,1.0144,realistic_synthetic
338,Republic of Korea,2023-11-06,37.1307,126.9949,2023-11-13,36.9157,126.5681,-0.215042,-0.426803,-23.87,-37.77,44.68,7,2.05,213.7,73.1,-1.7055,-1.1374,realistic_synthetic
338,Republic of Korea,2023-11-06,37.1307,126.9949,2023-11-20,36.7136,126.8026,-0.417095,-0.192283,-46.3,-17.02,49.33,14,0.5,199.4,77.5,-0.4716,-0.1661,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.8601,126.7938,-0.111572,0.1799,-12.38,15.95,20.2,7,2.65,290.4,71.1,0.9237,-2.4838,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.9192,126.5647,-0.052497,-0.049166,-5.83,-4.36,7.28,7,5.51,184.9,70.6,-5.4899,-0.4706,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.7248,126.4282,-0.246938,-0.185697,-27.41,-16.47,31.98,7,6.09,291.8,60.3,2.2616,-5.6545,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.97,126.45,-0.001688,-0.163877,-0.19,-14.53,14.53,7,2.69,175.8,71.3,-2.6828,0.197,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.7484,126.4262,-0.223247,-0.187664,-24.78,-16.64,29.85,7,4.39,141.3,67.0,-3.4261,2.7448,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.7027,126.4372,-0.269033,-0.176711,-29.86,-15.67,33.72,7,0.5,300.9,74.1,0.2568,-0.429,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.665,126.3848,-0.306713,-0.229127,-34.05,-20.32,39.65,7,3.25,178.3,73.7,-3.2486,0.0964,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-13,36.9157,126.5681,-0.056019,-0.045797,-6.22,-4.06,7.43,7,0.5,198.8,76.2,-0.4733,-0.1611,realistic_synthetic
338,Republic of Korea,2023-11-06,36.9717,126.6139,2023-11-20,36.7136,126.8026,-0.258072,0.188723,-28.65,16.74,33.18,14,2.33,320.8,65.2,1.8056,-1.4726,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.8601,126.7938,0.156786,0.356986,17.4,31.77,36.22,7,4.54,224.9,72.9,-3.2159,-3.2047,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.9192,126.5647,0.215861,0.12792,23.96,11.38,26.53,7,1.95,148.7,76.1,-1.6662,1.0131,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.7248,126.4282,0.02142,-0.008611,2.38,-0.77,2.5,7,3.92,91.9,64.4,-0.13,3.9178,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.97,126.45,0.26667,0.013209,29.6,1.18,29.62,7,3.85,258.6,63.8,-0.761,-3.774,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.7484,126.4262,0.045111,-0.010578,5.01,-0.94,5.1,7,0.5,236.6,70.6,-0.2752,-0.4174,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.7027,126.4372,-0.000675,0.000375,-0.07,0.03,0.08,7,0.5,1.7,80.8,0.4998,0.0148,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.665,126.3848,-0.038355,-0.052041,-4.26,-4.63,6.29,7,3.38,184.2,74.7,-3.3709,-0.2475,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-13,36.9157,126.5681,0.212339,0.131289,23.57,11.68,26.31,7,4.3,313.1,59.8,2.9381,-3.1397,realistic_synthetic
338,Republic of Korea,2023-11-06,36.7033,126.4368,2023-11-20,36.7136,126.8026,0.010286,0.365809,1.14,32.55,32.57,14,3.09,86.8,67.1,0.1725,3.0852,realistic_synthetic
338,Republic of Korea,2023-11-13,36.8601,126.7938,2023-11-20,36.7136,126.8026,-0.1465,0.008823,-16.26,0.78,16.28,7,2.7,243.9,69.1,-1.1878,-2.4247,realistic_synthetic
338,Republic of Korea,2023-11-13,36.9192,126.5647,2023-11-20,36.7136,126.8026,-0.205575,0.237889,-22.82,21.11,31.09,7,4.27,249.2,77.5,-1.5163,-3.9917,realistic_synthetic
338,Republic of Korea,2023-11-13,36.7248,126.4282,2023-11-20,36.7136,126.8026,-0.011134,0.37442,-1.24,33.31,33.33,7,2.58,134.1,70.4,-1.7955,1.8528,realistic_synthetic
338,Republic of Korea,2023-11-13,36.97,126.45,2023-11-20,36.7136,126.8026,-0.256384,0.3526,-28.46,31.27,42.28,7,1.71,303.7,70.0,0.9488,-1.4226,realistic_synthetic
338,Republic of Korea,2023-11-13,36.7484,126.4262,2023-11-20,36.7136,126.8026,-0.034825,0.376387,-3.87,33.48,33.7,7,2.13,167.0,73.8,-2.0754,0.4791,realistic_synthetic
338,Republic of Korea,2023-11-13,36.7027,126.4372,2023-11-20,36.7136,126.8026,0.010961,0.365434,1.22,32.52,32.54,7,2.87,155.1,76.9,-2.6032,1.2084,realistic_synthetic
338,Republic of Korea,2023-11-13,36.665,126.3848,2023-11-20,36.7136,126.8026,0.048641,0.41785,5.4,37.2,37.59,7,1.61,202.5,75.0,-1.4874,-0.6161,realistic_synthetic
338,Republic of Korea,2023-11-13,36.9157,126.5681,2023-11-20,36.7136,126.8026,-0.202053,0.23452,-22.43,20.81,30.6,7,0.5,233.6,71.4,-0.2967,-0.4024,realistic_synthetic
338,Republic of Korea,2024-10-25,36.781,126.8062,2024-11-14,36.7877,126.9471,0.006745,0.140859,0.75,12.52,12.55,20,4.14,132.6,70.4,-2.8023,3.0474,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.6063,126.5662,-0.142461,-0.073621,-15.81,-6.46,17.08,4,4.65,260.3,67.7,-0.7835,-4.5835,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.7491,126.6146,0.000397,-0.025192,0.04,-2.21,2.21,4,2.24,159.7,77.3,-2.1009,0.7771,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.7798,126.3959,0.031042,-0.24396,3.45,-21.41,21.69,4,1.4,127.4,75.8,-0.8503,1.1122,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.8016,126.3902,0.052875,-0.24966,5.87,-21.91,22.68,4,1.22,133.5,65.9,-0.8398,0.885,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.6295,126.4084,-0.119275,-0.23146,-13.24,-20.31,24.25,4,1.79,194.2,72.4,-1.7353,-0.4391,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-26,37.7879,126.4555,0.039183,-0.184323,4.35,-16.18,16.75,4,4.37,236.9,65.7,-2.3865,-3.6608,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,38.0476,127.0602,0.298883,0.420357,33.18,36.89,49.62,5,2.3,235.7,76.1,-1.2961,-1.9,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,37.7948,126.3715,0.046083,-0.268279,5.12,-23.55,24.1,5,2.88,167.2,63.6,-2.8084,0.6381,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,37.7553,126.4164,0.006545,-0.223385,0.73,-19.61,19.62,5,0.5,246.6,79.6,-0.1986,-0.4589,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,37.7753,126.4291,0.02655,-0.210732,2.95,-18.5,18.73,5,3.7,191.0,74.4,-3.632,-0.706,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,38.0859,127.0155,0.337153,0.375632,37.42,32.97,49.87,5,1.78,266.9,71.0,-0.0963,-1.7774,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-27,37.7497,126.6156,0.000928,-0.02421,0.1,-2.12,2.13,5,1.56,241.5,73.9,-0.7444,-1.371,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-28,37.806,127.1719,0.057278,0.532074,6.36,46.7,47.13,6,3.3,205.7,67.7,-2.9736,-1.4311,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-28,37.8149,126.7484,0.066208,0.108618,7.35,9.53,12.04,6,6.95,282.9,69.1,1.5516,-6.7746,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-10-28,37.9597,126.9084,0.210972,0.268618,23.42,23.58,33.23,6,2.86,270.5,71.2,0.025,-2.8599,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-11-06,37.3665,126.7595,-0.382275,0.119671,-42.43,10.5,43.71,15,2.7,178.8,68.5,-2.6994,0.0565,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-11-06,38.0795,127.0196,0.330753,0.379768,36.71,33.33,49.59,15,0.5,214.7,74.2,-0.4111,-0.2846,realistic_synthetic
339,Republic of Korea,2023-10-22,37.7487,126.6398,2023-11-06,37.6949,126.4872,-0.053803,-0.152576,-5.97,-13.39,14.66,15,5.52,201.4,60.0,-5.1394,-2.0141,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-27,37.7948,126.3715,0.188544,-0.194658,20.93,-17.12,27.04,1,2.57,126.8,71.5,-1.5395,2.0579,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-27,37.7553,126.4164,0.149006,-0.149764,16.54,-13.17,21.14,1,3.18,267.0,64.1,-0.1664,-3.1756,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-27,37.7753,126.4291,0.169011,-0.137111,18.76,-12.06,22.3,1,2.72,104.4,72.4,-0.6764,2.6345,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-27,37.7497,126.6156,0.143389,0.049411,15.92,4.35,16.5,1,3.59,234.7,67.5,-2.0745,-2.9299,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-28,37.8149,126.7484,0.208669,0.182239,23.16,16.03,28.17,2,3.4,312.3,66.3,2.2882,-2.5147,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-10-28,37.9597,126.9084,0.353433,0.342239,39.23,30.1,49.45,2,2.91,124.0,64.2,-1.6273,2.4125,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-11-06,37.3665,126.7595,-0.239814,0.193292,-26.62,17.0,31.58,11,2.83,277.3,67.4,0.3596,-2.8071,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-11-06,37.6949,126.4872,0.088658,-0.078955,9.84,-6.94,12.04,11,2.23,171.5,67.2,-2.2055,0.3296,realistic_synthetic
339,Republic of Korea,2023-10-26,37.6063,126.5662,2023-11-13,37.6898,126.4107,0.083517,-0.155516,9.27,-13.68,16.52,18,3.19,95.2,74.5,-0.2891,3.1769,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-27,37.7948,126.3715,0.045686,-0.243087,5.07,-21.34,21.93,1,1.46,250.5,65.9,-0.4874,-1.3763,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-27,37.7553,126.4164,0.006148,-0.198193,0.68,-17.39,17.41,1,3.86,247.0,69.1,-1.5082,-3.5531,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-27,37.7753,126.4291,0.026153,-0.18554,2.9,-16.28,16.54,1,0.87,217.5,68.8,-0.6902,-0.5296,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-27,37.7497,126.6156,0.000531,0.000982,0.06,0.09,0.1,1,2.2,272.1,74.0,0.0806,-2.1985,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-28,37.806,127.1719,0.056881,0.557266,6.31,48.91,49.32,2,2.68,131.8,72.1,-1.7863,1.9979,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-28,37.8149,126.7484,0.065811,0.13381,7.31,11.74,13.83,2,2.69,37.6,72.8,2.1313,1.6413,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-10-28,37.9597,126.9084,0.210575,0.29381,23.37,25.79,34.8,2,2.61,284.2,63.6,0.6403,-2.5303,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-11-06,37.3665,126.7595,-0.382672,0.144863,-42.48,12.71,44.34,11,0.5,219.5,78.1,-0.3858,-0.318,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-11-06,37.6949,126.4872,-0.0542,-0.127384,-6.02,-11.18,12.7,11,0.5,131.5,90.5,-0.3313,0.3745,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7491,126.6146,2023-11-13,37.6898,126.4107,-0.059341,-0.203945,-6.59,-17.9,19.07,18,2.11,251.2,67.0,-0.68,-1.9974,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7798,126.3959,2023-10-27,37.7948,126.3715,0.015041,-0.024319,1.67,-2.13,2.71,1,0.5,188.1,75.4,-0.495,-0.0705,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7798,126.3959,2023-10-27,37.7553,126.4164,-0.024497,0.020575,-2.72,1.81,3.26,1,1.94,192.0,72.0,-1.8976,-0.4033,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7798,126.3959,2023-10-27,37.7753,126.4291,-0.004492,0.033228,-0.5,2.92,2.96,1,2.39,111.5,72.0,-0.8759,2.2237,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7798,126.3959,2023-10-27,37.7497,126.6156,-0.030114,0.21975,-3.34,19.28,19.57,1,0.5,56.5,80.4,0.276,0.4169,realistic_synthetic
339,Republic of Korea,2023-10-26,37.7798,126.3959,2023-10-28,37.8149,126.7484,0.035166,0.352578,3.9,30.93,31.18,2,3.57,196.0,60.5,-3.4317,-0.984,realistic_synthetic
